ITEM: TIMESTEP
5000
ITEM: NUMBER OF ATOMS
108
ITEM: BOX BOUNDS pp pp pp
-2.6771382146240086e-04 1.2221526466677993e+01
-2.6771382174839431e-04 1.2221526466677759e+01
-2.6771382175194702e-04 1.2221526466677766e+01
ITEM: ATOMS id type mass x y z vx vy vz
8 1 26.9815 2.15495 2.06803 3.97899 0.895861 0.86896 1.32298
15 1 26.9815 2.01577 4.23104 2.07647 -1.4425 -1.12971 -4.16357
38 1 26.9815 4.00774 1.98068 2.11969 -3.56589 4.06555 -5.2565
53 1 26.9815 4.05679 4.12754 4.06484 3.67767 2.09352 -0.636191
42 1 26.9815 4.03906 1.90005 5.90731 1.11322 -4.14954 -6.80103
44 1 26.9815 6.07286 2.13215 4.11752 -3.41555 -7.46415 -1.30113
51 1 26.9815 5.98168 4.12851 2.01825 2.86586 4.41395 1.1094
55 1 26.9815 6.10293 4.09839 6.08028 7.19995 1.73065 0.906443
17 1 26.9815 0.0441491 3.95626 4.02681 5.06162 -3.90155 -0.902489
2 1 26.9815 12.202 1.99939 1.78852 4.6095 -0.292206 -1.15054
40 1 26.9815 6.23607 1.92073 0.115361 -3.82833 -0.615913 4.36239
74 1 26.9815 8.19562 2.02032 2.11056 0.982486 -0.875562 1.45151
80 1 26.9815 10.1906 2.10758 4.36006 1.77555 4.0496 -1.19566
87 1 26.9815 10.0206 3.97954 1.9698 -0.608791 4.49688 -3.08771
89 1 26.9815 8.23788 4.09351 4.05221 4.06256 -5.91084 -0.277105
77 1 26.9815 8.12828 0.0569509 4.07522 3.8503 2.63642 2.28544
86 1 26.9815 8.14163 6.08373 1.96266 5.24604 -6.94858 3.45524
5 1 26.9815 12.1734 0.086778 4.09628 -2.06603 -7.5593 0.127668
85 1 26.9815 8.07491 3.95841 0.128657 0.427615 -0.115165 3.63216
14 1 26.9815 12.0862 6.00689 2.14883 5.46755 -0.995782 -1.23837
75 1 26.9815 10.1194 0.103878 2.01063 4.87508 -0.756887 3.06988
88 1 26.9815 10.0507 6.01271 0.00855822 -10.0201 -1.84421 2.31506
41 1 26.9815 4.105 12.1548 4.06005 -1.32123 3.43554 2.24599
7 1 26.9815 1.99137 12.0984 6.00273 2.05332 1.00693 -1.11055
20 1 26.9815 1.98336 6.14324 4.1411 2.08921 3.24922 -5.27539
50 1 26.9815 4.01096 6.18137 1.9562 -3.03268 3.96104 0.638877
3 1 26.9815 1.91429 12.1858 1.98984 -2.6724 4.19083 -1.33768
39 1 26.9815 5.92275 12.1194 2.14142 -0.370697 -1.23063 1.73069
27 1 26.9815 2.01247 7.97159 2.04076 0.529358 0.777898 5.03339
32 1 26.9815 1.98261 10.1368 4.02057 5.42635 4.39612 -1.38728
62 1 26.9815 3.9681 10.0719 1.93061 -3.05595 3.95451 0.543997
65 1 26.9815 3.90112 8.00606 4.34381 -1.97492 -1.31536 -2.07646
66 1 26.9815 4.05748 10.0753 6.09121 4.50747 -1.60548 1.4057
68 1 26.9815 6.09169 10.1608 4.04255 -0.252696 0.566952 1.47052
63 1 26.9815 6.09429 8.1492 1.82841 0.369688 4.59655 -4.26699
26 1 26.9815 0.0449809 10.2458 1.97846 0.610259 -6.671 -1.56303
25 1 26.9815 0.05238 8.07002 0.0689751 1.52279 -1.52489 -0.884525
92 1 26.9815 10.2062 6.30569 4.14083 -4.11831 -6.53389 4.47553
43 1 26.9815 6.17403 12.2057 5.99724 -6.35753 2.17165 -3.89983
29 1 26.9815 12.216 8.15468 4.13443 -3.25974 3.16439 -2.55631
56 1 26.9815 6.18032 6.12693 4.06362 0.15766 -4.94076 6.80486
30 1 26.9815 12.1359 10.1649 6.09995 3.93905 -3.76411 -1.65557
98 1 26.9815 8.1055 10.2248 2.13241 3.09213 1.15082 1.76966
99 1 26.9815 10.1007 8.08329 2.04777 -5.2668 -0.530127 0.0371917
101 1 26.9815 8.0327 8.09272 4.0813 3.18797 -2.87109 -2.70492
104 1 26.9815 10.1598 10.1218 4.19782 -1.5861 0.444125 3.33104
90 1 26.9815 8.13853 6.13941 6.02534 6.01754 1.80325 4.86807
73 1 26.9815 8.20125 12.2083 0.0168983 0.804788 0.76579 1.17391
100 1 26.9815 10.1802 10.1386 0.175574 3.17458 0.386591 1.90987
97 1 26.9815 8.12759 8.29238 0.137224 -3.28753 -0.750309 -1.15366
102 1 26.9815 8.05854 10.3331 6.02421 -5.97116 6.08202 -2.29501
19 1 26.9815 2.0289 4.04249 6.15255 -4.49619 0.53084 1.71373
49 1 26.9815 4.22116 4.02713 12.2146 2.34264 -2.02641 -5.46928
13 1 26.9815 0.0598547 4.21542 12.0932 -1.60498 2.53824 4.22755
4 1 26.9815 2.16924 2.1136 12.1098 0.937123 2.3895 0.593042
54 1 26.9815 3.99983 6.02311 6.22385 0.611594 -2.89871 9.84398
12 1 26.9815 2.07282 1.85764 8.17861 -2.1498 -0.168109 5.92367
23 1 26.9815 1.97737 4.08182 10.0643 -1.67027 -0.536915 0.988381
46 1 26.9815 4.25306 1.98779 10.2639 -1.13128 4.00796 -6.1726
57 1 26.9815 4.19849 4.02011 8.18725 -0.317279 2.16669 -1.89312
24 1 26.9815 1.94196 6.08815 8.0964 5.53114 3.14635 -0.582399
48 1 26.9815 6.09453 2.02024 8.04521 2.25553 5.76162 -6.75278
58 1 26.9815 4.0256 6.01248 10.2547 -1.57537 1.33199 2.0458
6 1 26.9815 0.125371 2.05176 6.14304 -6.60772 3.97948 -3.88582
59 1 26.9815 6.07514 4.17041 9.93116 -5.97372 -6.91208 -4.09927
76 1 26.9815 10.2963 2.01147 12.1113 -0.736886 0.470843 5.85492
78 1 26.9815 8.09421 1.98957 6.17544 -2.0436 -1.17078 4.13337
21 1 26.9815 12.1355 4.09349 8.044 0.618728 6.75046 -3.57387
10 1 26.9815 12.1292 2.15029 10.1924 -0.942374 5.24314 -0.997288
91 1 26.9815 10.1901 4.13535 6.15559 -0.840552 -4.53571 1.55197
82 1 26.9815 8.17645 2.11802 10.243 0.465903 -2.88087 -6.37732
84 1 26.9815 10.2948 1.93849 8.13899 3.78795 -2.86381 4.31184
93 1 26.9815 8.09768 4.10742 8.19437 -0.185962 -3.39665 5.77575
95 1 26.9815 10.1534 4.21754 10.0872 -4.03658 1.64788 3.17367
47 1 26.9815 6.23806 0.16026 9.99526 0.80254 -3.60618 3.08452
83 1 26.9815 10.3054 0.0947719 10.2956 -0.19544 -0.737308 -1.95508
94 1 26.9815 8.0513 6.09306 10.2531 2.76101 -2.88087 0.239971
81 1 26.9815 8.2181 0.0337161 8.00071 -0.413035 5.10253 -3.29055
1 1 26.9815 0.0148831 12.1572 12.1843 -0.155239 -4.54119 1.58873
16 1 26.9815 2.14668 6.14288 12.1722 4.03711 -4.70317 -4.35972
61 1 26.9815 4.09276 8.15243 12.1316 -3.89155 1.80043 -0.176772
31 1 26.9815 1.79115 8.22216 6.16461 -8.42633 5.6712 -1.49775
37 1 26.9815 4.17502 12.1871 12.1573 0.697627 3.5428 -1.5066
22 1 26.9815 0.0182994 6.12245 10.2192 -0.096488 -0.477205 1.58777
9 1 26.9815 0.0531412 12.1509 8.27743 1.36649 -2.47453 1.99944
11 1 26.9815 2.03944 12.2155 10.2646 -2.19595 0.554102 -0.523826
45 1 26.9815 4.05365 12.1922 8.24946 -1.24392 -4.06086 0.437317
28 1 26.9815 2.17676 10.1677 12.1935 0.490827 -2.34168 -1.86384
35 1 26.9815 2.07004 8.14243 10.0242 0.316968 -0.354528 0.58695
36 1 26.9815 2.092 10.3231 8.12255 -1.81226 -5.01052 -1.88069
69 1 26.9815 4.19439 8.1031 8.04367 -0.218194 2.84952 -2.23323
70 1 26.9815 4.20383 10.0136 10.0809 1.93745 1.64233 3.19892
34 1 26.9815 0.123242 10.2899 10.1714 3.27319 -3.62956 0.487091
72 1 26.9815 6.07093 10.1988 8.09853 -2.10351 -1.04966 4.42603
52 1 26.9815 6.23803 6.11713 12.1927 -4.24775 -0.377435 -3.34058
60 1 26.9815 6.19097 6.18703 8.0911 -0.109542 -1.91722 2.17221
79 1 26.9815 10.2246 12.1144 6.18528 3.57117 -0.74781 -2.20919
96 1 26.9815 10.236 6.14489 8.0745 -2.97638 2.14334 -1.90448
67 1 26.9815 6.23996 8.2885 6.18822 3.82397 3.2534 0.859731
18 1 26.9815 12.1641 6.11721 6.19674 1.20046 0.611368 0.570341
71 1 26.9815 6.16771 8.09947 10.2194 -3.98899 -0.501619 -0.541654
33 1 26.9815 12.1345 8.17225 8.43588 0.132882 -1.21867 1.34978
64 1 26.9815 6.30751 10.1877 12.052 -0.690845 0.687202 4.31235
103 1 26.9815 10.0932 8.22312 6.24283 -3.66786 -0.4529 -3.79589
105 1 26.9815 8.05522 8.21095 8.25151 -1.73462 -1.03278 -0.595146
106 1 26.9815 8.11561 10.3074 9.9933 -1.69165 3.76677 0.0595338
107 1 26.9815 10.1697 8.16087 10.4114 6.95295 2.43728 -6.04954
108 1 26.9815 10.1873 10.2295 8.32669 4.13879 -0.684249 -2.87008
ITEM: TIMESTEP
6000
ITEM: NUMBER OF ATOMS
108
ITEM: BOX BOUNDS pp pp pp
3.7230515141573051e-04 1.2220630440115986e+01
3.7230515117148144e-04 1.2220630440115736e+01
3.7230515116792873e-04 1.2220630440115757e+01
ITEM: ATOMS id type mass x y z vx vy vz
8 1 26.9815 2.19234 1.85228 4.08674 0.513784 5.06972 -1.04324
15 1 26.9815 1.96246 3.96147 2.15304 -4.8687 3.39062 -2.57606
38 1 26.9815 4.10275 1.98328 2.26084 4.78632 0.645736 -5.82647
53 1 26.9815 3.98421 4.05197 3.98691 5.89478 0.733999 -2.06653
42 1 26.9815 4.32184 2.12765 6.0591 -2.49216 -2.08279 -3.94086
44 1 26.9815 6.1153 2.12198 4.03839 2.58048 -3.82417 -4.29363
51 1 26.9815 6.05489 4.19366 2.01322 5.23966 1.16408 2.05148
55 1 26.9815 6.15752 4.10706 5.91357 -3.71488 0.17814 3.72116
17 1 26.9815 -0.0287792 3.9606 3.97087 0.40632 -6.24968 0.810394
2 1 26.9815 12.1348 1.85118 2.14384 -1.90938 0.386083 3.53264
40 1 26.9815 6.03319 2.24698 0.0575282 -0.556145 4.72256 -9.60332
74 1 26.9815 8.16202 2.16506 2.08057 3.97021 3.11328 4.68714
80 1 26.9815 10.1739 1.95579 4.14335 -0.192912 4.80455 2.21612
87 1 26.9815 10.1665 4.10801 2.15308 0.438563 -6.68966 0.0218578
89 1 26.9815 8.2282 4.10981 3.97577 -1.13978 -0.811235 -0.616285
77 1 26.9815 7.94771 -0.0455288 4.09276 3.66532 -0.785942 -1.41238
86 1 26.9815 8.16215 6.00449 1.94969 0.537991 0.405111 1.34708
5 1 26.9815 12.2895 0.00865531 4.25531 -2.74227 -1.58284 2.02303
