ITEM: TIMESTEP
30000
ITEM: NUMBER OF ATOMS
108
ITEM: BOX BOUNDS pp pp pp
-2.5538866721023012e-02 1.2175538866721183e+01
-2.5538866718897602e-02 1.2175538865718995e+01
-2.5538866718897602e-02 1.2175538865718995e+01
ITEM: ATOMS id type mass x y z vx vy vz
8 1 26.9815 2.09448 1.82388 3.96021 0.0562091 1.72671 1.0399
15 1 26.9815 2.22086 3.93922 2.02745 -1.67304 -5.11661 -1.57916
38 1 26.9815 4.03915 1.9562 1.96662 1.6197 -2.18296 6.05853
53 1 26.9815 4.06255 4.14309 4.2453 -0.0970024 -2.07744 1.26281
19 1 26.9815 1.93862 4.08896 5.97232 3.28232 4.57985 0.137426
44 1 26.9815 5.89281 1.81848 4.08664 -2.31272 5.51426 -4.32509
6 1 26.9815 -0.00515647 1.82841 6.07046 -0.355894 0.467439 -2.09332
2 1 26.9815 0.0994719 1.96629 2.00905 0.639453 -1.33599 -2.39415
51 1 26.9815 6.06826 4.01848 2.0602 3.54022 -0.960968 0.914083
55 1 26.9815 6.00881 4.08602 6.03504 1.24379 2.36498 -1.94863
41 1 26.9815 3.94795 -0.0230963 4.04375 5.35499 1.69699 -4.6192
20 1 26.9815 2.08795 6.0741 3.98499 -2.4865 -0.0557539 0.110143
16 1 26.9815 2.08385 5.87272 -0.00725211 0.262246 0.362336 -2.07132
49 1 26.9815 4.15962 4.06439 0.0345479 -4.33975 -0.577527 -2.83031
17 1 26.9815 12.14 4.00772 3.93584 0.689226 -1.20082 -3.01755
40 1 26.9815 6.1753 1.95235 0.0967545 0.236997 -2.75914 -0.0073017
74 1 26.9815 8.1444 1.99588 2.08852 -2.1639 0.387034 -1.44253
80 1 26.9815 10.1818 1.93441 4.08913 1.59343 5.58853 -0.0220583
87 1 26.9815 10.2596 4.00536 1.94863 -1.40777 2.55205 1.81377
89 1 26.9815 8.25331 4.04797 4.00558 0.444899 0.244194 -3.09794
77 1 26.9815 7.96015 -0.0061609 4.09383 -5.55824 0.365113 2.40983
86 1 26.9815 8.20119 6.02328 1.90242 1.77524 -0.823289 0.340862
92 1 26.9815 10.2703 6.04701 4.08989 -4.66963 1.27427 2.81731
75 1 26.9815 10.063 0.111075 2.12445 -0.876691 0.82298 -3.43768
13 1 26.9815 12.134 4.06578 0.0792553 -1.54394 5.17281 0.0535803
76 1 26.9815 10.2317 1.98343 0.0213555 -2.20053 -6.02254 -2.58466
78 1 26.9815 8.21025 1.94271 6.05216 -0.924084 -2.18941 1.19468
50 1 26.9815 4.21721 6.26656 1.94925 -5.61464 -3.67932 -0.978544
3 1 26.9815 2.05453 12.1211 1.89949 -4.95574 1.97109 3.0746
5 1 26.9815 0.0710545 12.0619 3.82921 2.38189 4.60189 3.86092
39 1 26.9815 5.97209 12.1098 2.18054 0.758536 -2.1164 5.71921
27 1 26.9815 2.19627 8.05506 1.94633 3.14777 -3.35342 -4.28102
29 1 26.9815 0.111309 8.01472 4.13915 -3.88587 1.83 1.69968
32 1 26.9815 2.08019 10.1376 3.98865 2.61001 1.06458 -0.485755
62 1 26.9815 3.96793 10.1417 2.00545 -4.36796 -2.46728 -2.43502
65 1 26.9815 4.18175 8.1378 4.19461 -2.84536 4.87026 0.234498
66 1 26.9815 3.98707 10.0839 6.00224 -1.54567 0.278588 -4.62665
14 1 26.9815 0.0718235 6.08409 2.10187 1.48087 4.59885 -1.85618
68 1 26.9815 5.88512 10.2512 4.11115 -2.32643 -0.635469 -5.24028
7 1 26.9815 1.91498 11.9025 5.99749 4.94303 0.493468 4.31045
61 1 26.9815 4.05358 8.21414 0.0719927 -0.195538 4.05391 -0.122773
