# Fix print output for fix f4
-3.36908621377004 4.59619998558248 0 0
-3.36910945578864 4.59909964799318 0 1.28852056452958e-15
-3.36917302979361 4.59967971512923 0 4.11776927133692e-14
-3.36922200827535 4.60060011757963 0 3.12276140283551e-13
-3.36927745033279 4.6021132223206 0 1.31417381127029e-12
-3.36933929557388 4.60451863725828 0 4.00518903939584e-12
-3.36939709798717 4.60570471195724 0 9.95289031298459e-12
-3.36949392033416 4.60636286141031 0 2.14833971811238e-11
-3.36966987307069 4.60231710902782 0 4.18294647187932e-11
-3.3698868071368 4.59739514379786 0 7.52773559643542e-11
-3.37008495174844 4.59540741668128 0 1.2731250673451e-10
-3.37026939475153 4.59476359169399 0 2.04763987213566e-10
-3.37044957966439 4.59469936827358 0 3.15947764705552e-10
-3.3706345111752 4.59290904155517 0 4.70808771929505e-10
-3.37083399800858 4.59274616204328 0 6.81061785229955e-10
-3.37104006960518 4.59222146608874 0 9.60331117066399e-10
-3.37121987091987 4.59020906607835 0 1.32428912713731e-09
-3.37140842690591 4.58476440593451 0 1.79079355648601e-09
-3.37154992731305 4.5811262734419 0 2.38002368892743e-09
-3.3716413964899 4.57687738258473 0 3.11461534412672e-09
-3.37172295021608 4.57358955670381 0 4.0197947066522e-09
-3.37177998690674 4.57163555709729 0 5.12351099531723e-09
-3.37178018224426 4.57156114930407 0 6.45656797711707e-09
-3.37177974877291 4.57050705917327 0 8.05275433005899e-09
-3.37172231465058 4.5716673996345 0 9.94897285917511e-09
-3.37166544380936 4.5705735101225 0 1.218536857e-08
-3.37156995364815 4.57087966106935 0 1.48054556037863e-08
-3.37144271278154 4.57000837133764 0 1.78562430387236e-08
-3.37127850588437 4.56989155192454 0 2.13883595614182e-08
-3.37111109242177 4.56859495778502 0 2.54561770128816e-08
-3.37093333601526 4.56691233515016 0 3.01179328132704e-08
-3.37070379545708 4.56742345930564 0 3.54358512696083e-08
-3.37047548877183 4.5665331408741 0 4.14762637707159e-08
-3.37022053518669 4.56403406807927 0 4.83097278735652e-08
-3.36993345568794 4.56210134892121 0 5.60111452852651e-08
-3.36961126948921 4.56286238240562 0 6.46598787448807e-08
-3.36934429937749 4.56330163980434 0 7.4339867809276e-08
-3.36910523173372 4.56239821306213 0 8.51397435471661e-08
-3.36883434944973 4.56114498107609 0 9.71529421455533e-08
-3.36859772643524 4.556783605261 0 1.10477817432715e-07
-3.36840176130763 4.5504814619165 0 1.25217752321905e-07
-3.36821991189997 4.54233561336998 0 1.41481269179916e-07
-3.36805300036059 4.53295739672541 0 1.59382139124649e-07
-3.36790432495131 4.52284311769054 0 1.79039490255831e-07
-3.36776960762268 4.51143053748191 0 2.00577914822994e-07
-3.36765206400296 4.49963122497417 0 2.24127575334849e-07
-3.36755082001665 4.48718842850897 0 2.49824309614158e-07
-3.36756881773734 4.47199376679982 0 2.77809734802214e-07
-3.3676145818877 4.45724107765379 0 3.08231350317013e-07
-3.36772250133358 4.44182080298728 0 3.41242639769221e-07
-3.36784482106438 4.42697128540644 0 3.7700317184e-07
-3.36801678444582 4.41028076264771 0 4.15678700124772e-07
-3.36818898375512 4.39449928678917 0 4.57441261946988e-07
-3.36836512838855 4.37708132884062 0 5.02469276145946e-07
-3.36855963368377 4.36071068611736 0 5.50947639842716e-07
-3.36876513626161 4.34496963554545 0 6.03067824188202e-07
-3.36897566512586 4.32906744116099 0 6.59027969097382e-07
-3.36917452812152 4.3164678537433 0 7.19032976973745e-07
-3.36941647886527 4.30153059167158 0 7.83294605427932e-07
-3.36970883568516 4.28442090090894 0 8.52031558994604e-07
-3.36999997766709 4.26938691498339 0 9.25469579851522e-07
-3.37026820641206 4.25612102194971 0 1.00384153754485e-06
-3.37057509764264 4.24304270424022 0 1.08738751772462e-06
-3.37093291114067 4.22886591242217 0 1.17635490989442e-06
-3.37130821335134 4.21322562862432 0 1.27099849417915e-06
-3.37168153893876 4.19962397662143 0 1.37158052711496e-06
